URL,Title,Location,Salary,Summary
https://kr.indeed.com/jobs?jk=,,서울 강서구,,"개발 필요 역량 및 우대사항 * 칩셋 SW 분석 및 디버깅 경력 * Python, C, C++ 경험 * 통신 표준 기술, Protocol Layer... 호처리 알고리즘 개발 경력 - Python, C, C++ 경험 SW 개발..."
https://kr.indeed.com/jobs?jk=,,서울 용산구,,AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신...
https://kr.indeed.com/jobs?jk=,,서울,,"programming languages, including: C/C++, Java, MATLAB, Go, Python, or similar. Ability to speak and write in English fluently..."
https://kr.indeed.com/jobs?jk=,,서울 중구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신...
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... Linux, shell, tcl, python, perl 사용 원활..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,응용프로그래머> Python|인터넷·IT·통신·모바일·게임>HTML·퍼블리싱·UI개발>웹퍼블리셔(HTML코딩)|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷...
https://kr.indeed.com/jobs?jk=,,서울 영등포구+1 지역,,"BI(Business Intelligence) Tool 활용 가능 (Tableau, Qlik 등) - R, Python 활용 가능 모집기한: ~ 본 포지션 채용 시점까지 제출방법: LG그룹 채용사이트(LG Careers)를..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"Data science experience including coding/scripting skills ( Python/Ruby/JS/Perl... plus. Collaborative, team oriented..."
https://kr.indeed.com/jobs?jk=,,서울 종로구,,"ML 등) 또는 오픈 소프( Python, R 등)을 활용한 데이터 분석 및... 패키지(SAS, SPSS, ML Package 등) 또는 오픈 소스( Python, R 등)를 활용한 데이터 분석 및 모형개발 프로젝트 경험자 우대..."
https://kr.indeed.com/jobs?jk=,,서울 서대문구,,C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|경영·인사·총무·사무>경영·기획·전략>전략기획|경영·인사·총무·사무>경영·기획·전략>경영기획|경영·인사...
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"programming languages, including: C/C++, Java, MATLAB, Go, Python, or similar.Ability to speak and write in English fluently..."
https://kr.indeed.com/jobs?jk=,,서울 영등포구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>펌웨어·어셈블러|인터...
https://kr.indeed.com/jobs?jk=,,서울 서초구,,세히보기 FLO 사업 관리 담당자 자세히보기 Data Engineer( Python Backend 경력자) 자세히보기 서비스 기획자(Senior) 자세... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/jobs?jk=,,서울 광진구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>웹디자...
https://kr.indeed.com/jobs?jk=,,성남 수정구,,"학력무관직무기술: 펌웨어(Firmware), Embedded System S/W 개발(판교) c/c++, Python 3 명 근무조건 고용형태: 정규직근무부서: 개발팀급여조건: 연봉 협의 후 결정 전형단계 및 제출서류 전형단..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"및 필요역량- 관련 분야 개발 경력 3년 이상- Scala/Java/ Python, Spark, Kafka(Stream) 기반 빅 데이터 처리 경험이... 로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/jobs?jk=,,서울 중구,,"경험상용 Backend 시스템 개발 / 운영 경험Elasticsearch, RDBMS(MySQL) 운영 경험 Python 등 프로그래밍 언어 개발 숙련자Linux 시스템 개발 및 운영 경험OS/네트워크/자료구조 등 관련 지식..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"programming languages including: Java, C/C++, C#, Objective-C, Python, JavaScript, Go, etc.Ability to complete a 10-12 week..."
https://kr.indeed.com/jobs?jk=,,서울,,"혹은 사업/마케팅/그로스 등 유사 직무 업무 경험이 있으신 분 (인턴 등) - SQL 활용능력이 우수하고, Python/R 등 데이터분석을 위한 프로그래밍 역량을 가지신 분 - 태블로를 활용한 데이터 시각화/대시보드 작성..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/jobs?jk=,,서울 영등포구,,"격증 소지자 우대 증권, 파생상품 업무 개발 및 운영 유경험자 (주문, 증거금, 결제 등) 윈도우(MFC, Python 등), Web(Java 등) 프로그래밍 2년 이상 유경험자 Linux 환경에서 C, C++ 프로그래밍 2..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능...
https://kr.indeed.com/jobs?jk=,,서울 서초구,,JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/jobs?jk=,,서울특별시,,"분야에 관심이 많고 향후 HR 전문가로 성장하고 싶은 지원자 - 통계학 전공 또는 데이터 분석 역량(Ex. Python) 보유자 병역 및 기타사항 - 군필자 또는 면제자에 한하며, 해외여행에 결격사유가 없는 경우 지원 가능합..."
https://kr.indeed.com/jobs?jk=,,서울,,"we are building a new community around Python opscode for open source applications... who enjoy Python, have a passion..."
https://kr.indeed.com/jobs?jk=,,서울,,3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험 Electronic...
https://kr.indeed.com/jobs?jk=,,성남 수정구,,"(주)에바 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 자율주행 SW 엔지니어 Python응용SW [담당업무]ROS 개발, 로봇 주행 알고리즘 개발, SW Optimization[근무부서 및 직급/직책]근무부서: 개발팀..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"머신러닝, 딥러닝 기술을 활용한 모형 개발 경험이 있는 분· SQL, Python, R 등을 사용한 데이터 핸들링 역량을 보유한 분· 적극적이고 원활... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/jobs?jk=,,서울 종로구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/jobs?jk=,,서울,,"분야 학사 이상 경력 - C/C++를 이용한 GUI 개발 경력 - Python 기반 딥러닝 프레임워크 (ex. Tensorflow, Pytorch... 및 프로그래밍(C/C++ 또는 Python) 가능 [우대 요건] 자연어..."
https://kr.indeed.com/jobs?jk=,,서울 용산구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/jobs?jk=,,서울 강남구,,함한 TCP / IP 프로토콜 스택 및 OSI 모델의 실제 응용 프로그램에 대한 깊은 지식- Linux 기술- Python / Shell 프로그래밍을 활용한 작업 자동화 및 도구 개발 가능자 우대 사항 영어 / 중국어 가능자...
https://kr.indeed.com/jobs?jk=,,성남 판교역,,Windows Programming - Web Programming - Script languages ( Python 등) 제출서류 포트폴리오(필수) 전형단계 서류전형 1차 면접 NC TEST 2차 면접 처우협의 입사 도움말...
https://kr.indeed.com/jobs?jk=,,서울 마포구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/jobs?jk=,,대전 유성구,,트웨어|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>ERP·시스템분...
https://kr.indeed.com/jobs?jk=,,성남 판교역,,"분 - 꼼꼼하고 책임감 강한 분 - 일에 대한 열정이 있는 분 - 데이터 분석에 대한 지식이 있는 분 ( Python, R 등) 공통지원자격 - 병역필 혹은 면제로 해외여행에 결격 사유가 없는 자 지원방법 - 온라..."
https://kr.indeed.com/jobs?jk=,,서울 성동구,,"Python/C++ 등을 활용한 머신러닝/딥러닝 프로젝트 개발ㆍ도로 환경 분석 프로그램 개발자격요건ㆍ경력 무관(신입 지원 가능)ㆍ Python/C++을 이용한 응용 프로그램 개발이 가능하신 분( Python, C++중 하나 이상..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"합니다.- C#, Python, Javascript 등 다양한 언어와 환경을 사용합니다. 지원자격 인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/jobs?jk=,,서울 영등포구,,"대졸 이상(4년제) ㆍ경력 : 신입 및 경력ㆍ데이터 분석 역량 보유자 (데이터 분류 경험, R, SAS, Python 등 다뤄본 경험자) 우대요건 ㆍ석사학위 보유자ㆍ금융기관 리스크관리, 솔루션 개발업무 3년 이상 관련 경력자..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"케이션 제작 및 유지보수 업무- Python, Golang, QT 중 선택... 2. 시스템프로그래머- Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- python기반 영상데이터 분석 및 모델링..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"험을 풍성하게 할 기술 개발 작업에 참여합니다.- 머신러닝, VR 등 신기술을 탐색, 실험합니다.- C#, Python, Javascript 등 다양한 언어와 환경을 사용합니다. 인터넷·IT·통신·모바일·게임>게임(Game..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"지능화 (의사결정 자동화) 시스템 개발 (SPSS, SAS, R, Python, Java 기반)2. 기업용 데이터과학 & 인공지능 플랫폼 솔루션3... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/jobs?jk=,,서울 도화동,,"근무조건 정규직 급여 4000~5000만원 주 5일 | 오전 9시~오후 6시 서울 마포구 지하철 서울5호선 공덕역 지원자격 신입, 경력 무관, 경력무관 대학교(4년) 기업정보 2017년 설립(업력 6년) 사원 46명..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"fluent or native) ㆍ 국내외 학사 학위 이상 또는 그에 준하는 자격 ㆍ Power BI, Python, SQL 등을 활용한 데이터 분석 역량 접수방법 채용홈페이지(https://career.kr.kpmg..."
https://kr.indeed.com/jobs?jk=,,서울 금천구,,"Top 10에 대한 설명과 구현/조치 가능 국내 컴플라이언스 대응 경험 (주요정보통신기반시설 가이드 등) Python 활용자 Kali 및 Metasploit 경험자-군필자, 경력자, 관련 학과 졸업자 우대 * 자격요건과 우대..."
https://kr.indeed.com/jobs?jk=,,서울 중구,,"Redshift, Snowflake 등) 설계, 개발, 운영 경험• Python/R/dbt, Kafka/Airflow 등을 사용하여 데이터 전처리를... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/jobs?jk=,,인천,,litmus.oopy.io 참고이런 분을 찾습니다.필요 역량 및 경험- Python/R을 활용하여 대용량 데이터의 주요 특성을 추출하고 AI모델 설계... 전공자 우대- 기술/경험 · Python/R 프로그래밍 역량 중급 이상...
https://kr.indeed.com/jobs?jk=,,서울 양천구,,"2,3년)졸업 이상 기타: [IT·문화·직업강사] - C, C++, Python 언어 수업 가능자 [교육상담·학원에이전트 ] - CS 마인드 보유자... 이전트 ]- C, C++, Python 등의 코딩 수업 강의ㆍArduino..."
https://kr.indeed.com/jobs?jk=,,서울 양천구,,"End 개발 경력 2년 이상- Python, Java 중 한가지 언어를... 인공지능)> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>빅데이터|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷..."
https://kr.indeed.com/jobs?jk=,,서울 용산구,,터공학 관련 졸업자 및 석사 우대 Python 등 코딩 업무 유 경험자 우대... 케팅·PM>통계·로그분석|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터...
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"Platform 컨설팅> JAVA/ Python/JScript 등의 개발... 경력(연차무관)학력사항: 대학(2,3년)졸업 이상직무기술: java, Python, javascript기타: > Basic SQL, HTML, CSS..."
https://kr.indeed.com/jobs?jk=,,서울,,"경력5년 이상-통계분석과 Machine Learning알고리즘에 대한 기본지식 보유-SQL, SAS, R, Python 중2개 이상의 분석도구에 대한 기본 이해-현상에 대한 문제인식과 적극적인 문제해결의지-통계적 수치에 대한..."
https://kr.indeed.com/jobs?jk=,,서울 서초구,,[우대 요건] 1) 마케팅 전공자 2) 영어 커뮤니케이션 가능자 3) Python을 통한 프로그래밍 가능자 4) 구글 및 페이스북 셀프서브 가능자 5) GA 및 써드파티 트래커 활용 가능자 마케팅·광고·홍보·조사>마케팅>온라인마케팅
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"업본부(강남) [자격요건]경력사항: 경력(5년 이상 15년 이하)학력사항: 대학교(4년)졸업 이상직무기술: Python, RESTful API, MySQL[우대사항]전공계열: 공학계열, 자연과학계열 00 명 근무조건 고용형태..."
https://kr.indeed.com/jobs?jk=,,서울,,"including... limited to: Java, C/C++, C#, Objective C, Python, JavaScript, or Go. Ability to speak and write in English..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,경험이 있는 분· 2년 이상의 개발 경험이 있는 분 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/jobs?jk=,,성남 판교역,,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"니터링, 알람 시스템 개발 및 관리를 합니다. 이런 경험을 가진 분을 찾습니다. Node.js, PHP, Python 개발 경험이 있으신 분을 찾습니다.Docker, Redis 경험이 있으신 분을 찾습니다.RESTful 기반..."
https://kr.indeed.com/jobs?jk=,,서울 금천구,,NginX 기반 PHP - HTML5 - Node.js / Python * IoT 시스템 - Embedded Linux 기반 (Node..js / Python) [자격요건]* 학력사항: 학력무관* 경력사항: 경력무관 1...
https://kr.indeed.com/jobs?jk=,,경기도 파주,,"Repair S/W제작) 2) 숙련된 Python , C/C++ 프로그래밍... 레이 공정/장비 운영/관리 경력을 2년 이상 보유하신 분 2) R, Python 등 코딩 능력을 갖추신 분 우대자격 1) OLED EVP, Photo..."
https://kr.indeed.com/jobs?jk=,,서울 강남구,,있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/jobs?jk=,,서울 마포구,,익숙하신 분 개발 환경 - Mysql - PHP / CodeIgniter - Javascript - Python / Django - Git / Github / Git flow 업무 역량 (1) 문제인식 주어진 상황이나...
https://kr.indeed.com/jobs?jk=,,서울,,"플랫폼 및 운영체제(Linux/RTOS 등) 이해 ㆍ마이크로컨트롤러 활용 경험/지식 [우대사항] ㆍJAVA/ Python 활용 역량 ㆍ기능안전 ISO26262, A-SPICE 프로세스 이해 ㆍHW 회로도 이해 및 분석 역량 ㆍ..."
https://kr.indeed.com/jobs?jk=,,서울,,"e.g. C, C++, Python, JavaScript... validation in scaleout system SDA python test script refactoring Intelligent Data..."
https://kr.indeed.com/jobs?jk=,,서울 신대방동,,"프로세싱 알고리즘 개발 경험자 - Open CV, Halcon, Python 사용자 - Vision SW 개발 경험자 - Deep Learning... Open CV, Halcon, Python 사용자 - Vision SW..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"기계공학 고용형태 계약직 (기간 3개월) 근무예정지 경기도 성남시 분당구 분당로 인근지하철 직무내용 1. Python을 활용한 신규 개발 및 유지보수 - 우대: Debian환경, MariaDB 통신 경험자 경력조건 무관..."
https://kr.indeed.com/jobs?jk=,,서울 서대문구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/jobs?jk=,,서울 서초구,,"개발• 운용 관련 시스템 개발 및 관리자격요건• 암호화폐 혹은 주식/파생 등 트레이딩 경험• 프로그래밍 능력( Python, R 등) 보유• 관련 경력 1~5년우대사항• 채권, 선물, 옵션, 보험 등 전통금융 상품에 대한 이해..."
https://kr.indeed.com/jobs?jk=,,서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/jobs?jk=,,서울,,"등 사용 경험자 엔쓰리엔(주) Python, 인공지능(AI) 외 신입/경력... 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI..."
https://kr.indeed.com/jobs?jk=,,서울,,concepts in applications on host and devices Skilled in python... C++ programming/debugging/profiling for Linux...
https://kr.indeed.com/jobs?jk=,,서울 영등포구,,"년우대사항 컴퓨터/ 시스템공학 웹 서비스 개발 경력 1년 이상 Python/Django 기반 서비스 개발 경험 React, 풀스택 능숙자사용기술ㆍ Python, javascript, SQLㆍVue.js, DjangoㆍJAVA..."
https://kr.indeed.com/jobs?jk=,,서울 금천구,,게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/jobs?jk=,,서울 관악구,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,언어 실무 경험이 있는 분· Python 등의 스크립트 언어 실무 경험이... 용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신...
https://kr.indeed.com/jobs?jk=,,서울 마포구,,인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>통계·로그분석|인터넷·IT·통신·모바일·게임>데이터베이스...
https://kr.indeed.com/jobs?jk=,,성남 수정구,,"인원 [담당업무] Python, C++, MFC, C를 이용하여 - OpenCV 로 Visual SLAM 개발- MFC, Python을 이용하여 GUI... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/jobs?jk=,,서울 종로구,,어노테이션 파일 구성 및 형식 등 데이터 설계.2. 각 의료기관에서 수집된 액티그래피 데이터의 정제를 위한 Python 및 R 코드 개발.3. 수집된 데이터의 판독 및 검수 프로세스 관리4. 데이터 유효성 검증을 위한 AI...
https://kr.indeed.com/jobs?jk=,,서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/jobs?jk=,,성남 분당구,,"30대 정도 과장/대리급) - 서버 OS(Linux / Windows), 네트워크 지식 보유- Shell, Python 등 스크립트 언어 개발 능력- 시스템 장애 대응 및 조치 경험이 있으신 분- 시스템 개선을 위해 끊임없이..."
https://kr.indeed.com/jobs?jk=,,서울 성동구,,우대 사항3D 콘텐츠 개발 경험 (VR/AR)커뮤니케이션 (문서 작성 및 토론 능력)Unreal 개발 능력 Python 등 script 언어 사용MacOS / Linux 개발 환경 경험[근무부서 및 직급/직책]근무부서: 개발팀...
https://kr.indeed.com/jobs?jk=,,서울 강남구,,"이상의 유관 업무 경험 우대사항 GA, Tableau, SQL, Python 등 기본적인 데이터 분석 역량이 있으신 분 Zapier, Airtable... DBA>SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/jobs?jk=,,성남 분당구,,인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버...
https://kr.indeed.com/jobs?jk=,,성남 판교역,,"기술을 서비스에 적용하기 위한 MLOps 플랫폼을 개발합니다. 지원자격 학력 : 석사 이상 필수조건 - Python, Java등 한 가지 이상의 컴퓨터 프로그래밍 언어를 활용할 수 있으신 분 - 머신러닝/딥러닝 기술에 대한..."
https://kr.indeed.com/jobs?jk=,,서울 중구,,보유 경력 : 3년 이상- 학력/전공 : 학사 이상 / 전공 무관- Python 프로그래밍 역량 보유- Airflow와 같은 Workflow 도구를... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/jobs?jk=,,성남 판교역,,"분 - 통계/Machine Learning에 대한 이해와 활용 능력 및 text 처리 기술에 대한 경험 - Python, Java 등을 이용하여 NLP 기술을 구현 가능한 분 - 최신 기술(논문, 기술문서 등)을 습득하는..."
https://kr.indeed.com/jobs?jk=,,서울 영등포구,,인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지...
https://kr.indeed.com/jobs?jk=,,서울 노원구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 조사·분석·통계>설문·리서치·모니터링|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/jobs?jk=,,서울,,"DRAM memories 5 years experience in C/C+ programming, Python, Memory Reference Code (MRC... BIOS 5 years experience..."
https://kr.indeed.com/jobs?jk=,,서울 서초구,,인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>시스템엔지니어|인터넷·IT·통신·모바일·게임>전산·IT기술지원>유지보수
https://kr.indeed.com/jobs?jk=,,서울 중구,,"Kubenetes, Python담당 직무11번가 Infra 조직은 현재... Kubernetes 및 Docker을 이용한 시스템 구축 경험이 있으신 분 Python, Shell, Java 등의 언어를 사용하여 운영 관리 도구를..."
https://kr.indeed.com/jobs?jk=,,서울,,"분 - 세그먼트 추출, 스코어 모델, 예측 모델, 마케팅 자동화 구축 경험이 있는 분 - SQL, R, Python, MS Excel 및 프로젝트 관리 도구 사용이 익숙하신 분 - Platform 비지니스에 대한 이해, 사업..."
https://kr.indeed.com/jobs?jk=,,경기도 성남,,"Phoenix DB 개발 유지 보수 [ 자격요건] - 경력 4년 이상이신 분 - PHP, Java, Python, Apache, Html5, MySQL Javascript, Linux 등 웹서비스 개발 지식과 경험이..."
https://kr.indeed.com/jobs?jk=,,서울 종로구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/jobs?jk=,,서울,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
